date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:46:51	1848/1848	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b34fe3e-738%22	https://harringtonweddings.com/wp-content/plugins/gravityforms/js/jquery.json.min.js?ver=2.3.2	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-content/plugins/gravityforms/js/jquery.json.min95b8.js	(from https://harringtonweddings.com/contact/)
03:46:52	28156/28156	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b34fe3e-6dfc%22	https://harringtonweddings.com/wp-content/plugins/gravityforms/js/gravityforms.min.js?ver=2.3.2	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-content/plugins/gravityforms/js/gravityforms.min95b8.js	(from https://harringtonweddings.com/contact/)
03:46:52	765/765	---MC-	200	added ('OK')	application/rss+xml	etag:%224e3ef19347b3eefc3ae439c6f7991864-gzip%22	https://harringtonweddings.com/contact/feed/	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/contact/feed/index.html	(from https://harringtonweddings.com/contact/)
03:46:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:16:51%20GMT	https://harringtonweddings.com/?p=11	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index5757.html	(from https://harringtonweddings.com/contact/)
03:46:53	2402/2402	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:16:51%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fcontact%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed2454.json	(from https://harringtonweddings.com/contact/)
03:46:53	2537/2537	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:16:52%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fcontact%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed49bd	(from https://harringtonweddings.com/contact/)
03:46:54	1849/1849	---M--	200	added ('OK')	image/gif	etag:%225b34fe3e-739%22	https://harringtonweddings.com/wp-content/plugins/gravityforms/images/spinner.gif	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-content/plugins/gravityforms/images/spinner.gif	(from https://harringtonweddings.com/contact/)
03:46:55	2465/2465	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:16:54%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fdanielle-chris%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed61ae.json	(from https://harringtonweddings.com/portfolio/danielle-chris/)
03:46:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:16:54%20GMT	https://harringtonweddings.com/?p=975	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index4a60.html	(from https://harringtonweddings.com/portfolio/danielle-chris/)
03:46:56	160528/160528	---M--	200	added ('OK')	image/jpeg	etag:%225a567a02-27310%22	https://harringtonweddings.com/wp-content/uploads/2015/05/contact-header.jpg	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-content/uploads/2015/05/contact-header.jpg	(from https://harringtonweddings.com/contact/)
03:46:56	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:16:55%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fdanielle-chris%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedb824	(from https://harringtonweddings.com/portfolio/danielle-chris/)
03:46:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:16:56%20GMT	https://harringtonweddings.com/?p=976	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/indexf8c8.html	(from https://harringtonweddings.com/portfolio/katie-ryan/)
03:46:57	2441/2441	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:16:56%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fkatie-ryan%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed744a.json	(from https://harringtonweddings.com/portfolio/katie-ryan/)
03:46:58	2574/2574	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:16:57%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fkatie-ryan%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedd91b	(from https://harringtonweddings.com/portfolio/katie-ryan/)
03:46:59	2447/2447	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:16:58%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fvicky-brent%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedc4f6.json	(from https://harringtonweddings.com/portfolio/vicky-brent/)
03:47:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:16:59%20GMT	https://harringtonweddings.com/?p=977	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index86c5.html	(from https://harringtonweddings.com/portfolio/vicky-brent/)
03:47:00	2580/2580	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:16:59%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fvicky-brent%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedcb18	(from https://harringtonweddings.com/portfolio/vicky-brent/)
03:47:01	2471/2471	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:16:59%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fnicole-jeremiah%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embeddb13.json	(from https://harringtonweddings.com/portfolio/nicole-jeremiah/)
03:47:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:17:00%20GMT	https://harringtonweddings.com/?p=978	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index3c3e.html	(from https://harringtonweddings.com/portfolio/nicole-jeremiah/)
03:47:01	2604/2604	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:17:00%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fnicole-jeremiah%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed23bb	(from https://harringtonweddings.com/portfolio/nicole-jeremiah/)
03:47:02	2441/2441	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:17:01%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fannie-jeff%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed3e3f.json	(from https://harringtonweddings.com/portfolio/annie-jeff/)
03:47:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:17:01%20GMT	https://harringtonweddings.com/?p=979	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index4f47.html	(from https://harringtonweddings.com/portfolio/annie-jeff/)
03:47:03	2574/2574	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:17:02%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fannie-jeff%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedea5c	(from https://harringtonweddings.com/portfolio/annie-jeff/)
03:47:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:17:02%20GMT	https://harringtonweddings.com/?p=692	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index820c.html	(from https://harringtonweddings.com/portfolio/jennell-terry/)
03:47:04	2483/2483	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:17:02%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fjennell-terry%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed8c30.json	(from https://harringtonweddings.com/portfolio/jennell-terry/)
03:47:05	2616/2616	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:17:03%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fjennell-terry%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed4f25	(from https://harringtonweddings.com/portfolio/jennell-terry/)
03:47:05	2471/2471	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:17:04%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fmaegen-and-clint%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed04fc.json	(from https://harringtonweddings.com/portfolio/maegen-and-clint/)
03:47:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:17:04%20GMT	https://harringtonweddings.com/?p=577	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/indexe7fb.html	(from https://harringtonweddings.com/portfolio/maegen-and-clint/)
03:47:06	2604/2604	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:17:05%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fmaegen-and-clint%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedd37f	(from https://harringtonweddings.com/portfolio/maegen-and-clint/)
03:47:07	2456/2456	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:17:05%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fcassidy-david%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedd5da.json	(from https://harringtonweddings.com/portfolio/cassidy-david/)
03:47:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:17:06%20GMT	https://harringtonweddings.com/?p=546	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index4cfb.html	(from https://harringtonweddings.com/portfolio/cassidy-david/)
03:47:08	2589/2589	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:17:07%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fcassidy-david%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedc52b	(from https://harringtonweddings.com/portfolio/cassidy-david/)
03:47:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:17:08%20GMT	https://harringtonweddings.com/?p=545	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/index3a3f.html	(from https://harringtonweddings.com/portfolio/ashley-charlie/)
03:47:09	2471/2471	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:17:08%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fashley-charlie%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embed0864.json	(from https://harringtonweddings.com/portfolio/ashley-charlie/)
03:47:10	2604/2604	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:17:08%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fashley-charlie%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedc562	(from https://harringtonweddings.com/portfolio/ashley-charlie/)
03:47:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Jul%202018%2022:17:09%20GMT	https://harringtonweddings.com/?p=576	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/indexaa4f.html	(from https://harringtonweddings.com/portfolio/melanie-and-phillip/)
03:47:11	2484/2484	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Jul%202018%2022:17:09%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fmelanie-and-phillip%2F	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embeda96c.json	(from https://harringtonweddings.com/portfolio/melanie-and-phillip/)
03:47:12	2617/2617	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Jul%202018%2022:17:10%20GMT	https://harringtonweddings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharringtonweddings.com%2Fportfolio%2Fmelanie-and-phillip%2F&format=xml	D:/PA%20jobs/Bence's%20website%20download%20project/Harringtonwedding/harringtonweddings.com/wp-json/oembed/1.0/embedac12	(from https://harringtonweddings.com/portfolio/melanie-and-phillip/)
